wiki,title,length,unit,over_threshold
tr.wikipedia.org,Ahmet Burak Erdoğan,32,words,False
tr.wikipedia.org,Ava Yaman,73,words,False
tr.wikipedia.org,Ekin Koç,10,words,False
tr.wikipedia.org,Evrim Rızvanoğlu,10,words,False
tr.wikipedia.org,Fenerbahçe (futbol takımı),161,words,False
tr.wikipedia.org,I. Mustafa,112,words,False
tr.wikipedia.org,II. Murad,516,words,True
tr.wikipedia.org,Kadir İnanır filmografisi,11,words,False
tr.wikipedia.org,Kongo Demokratik Cumhuriyeti,634,words,True
tr.wikipedia.org,Muhtemel Aşk,47,words,False
tr.wikipedia.org,Pargalı İbrahim Paşa,329,words,True
tr.wikipedia.org,Sinead Jack-Kısal,47,words,False
tr.wikipedia.org,Taşacak Bu Deniz,44,words,False
tr.wikipedia.org,Vedat Muriqi,19,words,False
tr.wikipedia.org,Vincenzo Montella,348,words,True
tr.wikipedia.org,Ülkeler listesi,187,words,False
tr.wikipedia.org,İnşirah Suresi,71,words,False
tr.wikipedia.org,İsmail Kartal,19,words,False
tr.wikipedia.org,2024 Avrupa Futbol Şampiyonası,93,words,False
tr.wikipedia.org,2026 İran Savaşı,512,words,True
tr.wikipedia.org,Barış Boyun,198,words,False
tr.wikipedia.org,Can Uzun,43,words,False
tr.wikipedia.org,Dilara Aksüyek,10,words,False
tr.wikipedia.org,Feridun Geçgel,36,words,False
tr.wikipedia.org,Hakan Şükür,410,words,True
tr.wikipedia.org,I. Bayezid,146,words,False
tr.wikipedia.org,Kylian Mbappé,290,words,False
tr.wikipedia.org,Michael Jackson,415,words,True
tr.wikipedia.org,Murat Emir,31,words,False
tr.wikipedia.org,Müslim Sarı,11,words,False
tr.wikipedia.org,Nimet Özdemir,15,words,False
tr.wikipedia.org,Sadettin Saran,160,words,False
tr.wikipedia.org,Yeni nesil mafya,196,words,False
tr.wikipedia.org,Çağatay Ulusoy,64,words,False
tr.wikipedia.org,Ömer Koç,18,words,False
tr.wikipedia.org,İstanbul,447,words,True
tr.wikipedia.org,Şehzade Mustafa,203,words,False
tr.wikipedia.org,2010 FIFA Dünya Kupası,43,words,False
tr.wikipedia.org,2018 FIFA Dünya Kupası,207,words,False
tr.wikipedia.org,2026 FIFA Dünya Kupası eleme aşaması,60,words,False
tr.wikipedia.org,Aral Şimşir,60,words,False
tr.wikipedia.org,Arda Güler,77,words,False
tr.wikipedia.org,Ayça Ayşin Turan,13,words,False
tr.wikipedia.org,Aşure Günü,48,words,False
tr.wikipedia.org,D.I.S.C.O.,32,words,False
tr.wikipedia.org,Hakan Çalhanoğlu,145,words,False
tr.wikipedia.org,Hollanda Krallığı,93,words,False
tr.wikipedia.org,II. Osman,225,words,False
tr.wikipedia.org,IV. Mehmed,138,words,False
tr.wikipedia.org,Karamanoğulları Beyliği,70,words,False
tr.wikipedia.org,Nüfusuna göre Türkiye'nin illeri,99,words,False
tr.wikipedia.org,Sedat Peker,137,words,False
tr.wikipedia.org,Süper Lig şampiyonları listesi,347,words,True
tr.wikipedia.org,Uzun Hasan,39,words,False
tr.wikipedia.org,Venezuela,501,words,True
tr.wikipedia.org,Özge Yağız,9,words,False
tr.wikipedia.org,İbrahim (Osmanlı padişahı),56,words,False
tr.wikipedia.org,2006 FIFA Dünya Kupası,143,words,False
tr.wikipedia.org,2034 FIFA Dünya Kupası,141,words,False
tr.wikipedia.org,Avrupa Futbol Şampiyonası,106,words,False
tr.wikipedia.org,Aykut Kocaman,238,words,False
tr.wikipedia.org,Bir sonraki Türkiye genel seçimleri,72,words,False
tr.wikipedia.org,Enver Paşa,387,words,True
tr.wikipedia.org,Erdoğan Arıca,36,words,False
tr.wikipedia.org,FIFA Dünya Kupası finalleri listesi,384,words,True
tr.wikipedia.org,Haiti,333,words,True
tr.wikipedia.org,I. Mehmed,302,words,True
tr.wikipedia.org,Kanye West,378,words,True
tr.wikipedia.org,Kenan Yıldız,45,words,False
tr.wikipedia.org,Koç Holding,186,words,False
tr.wikipedia.org,Kösem Sultan,156,words,False
tr.wikipedia.org,Kızılcık Şerbeti,58,words,False
tr.wikipedia.org,Mustafa Koç,25,words,False
tr.wikipedia.org,Siyah Ekran Hatası,24,words,False
tr.wikipedia.org,Türkiye kadın millî voleybol takımı,147,words,False
tr.wikipedia.org,VI. Mehmed,260,words,False
tr.wikipedia.org,XNXX,111,words,False
tr.wikipedia.org,2026-27 Süper Lig,34,words,False
tr.wikipedia.org,Abdullah Öcalan,399,words,True
tr.wikipedia.org,Abdülaziz,46,words,False
tr.wikipedia.org,Abdülmecid,77,words,False
tr.wikipedia.org,Barış Akarsu,379,words,True
tr.wikipedia.org,Barış Göktürk,80,words,False
tr.wikipedia.org,Bosna-Hersek,506,words,True
tr.wikipedia.org,Deniz Gül,18,words,False
tr.wikipedia.org,FIFA Dünya Kupası ev sahipleri,157,words,False
tr.wikipedia.org,I. Murad,165,words,False
tr.wikipedia.org,II. Mahmud,175,words,False
tr.wikipedia.org,Nagihan Karadere,24,words,False
tr.wikipedia.org,Orhan Gazi,165,words,False
tr.wikipedia.org,Seks pozisyonu,117,words,False
tr.wikipedia.org,Shakira,239,words,False
tr.wikipedia.org,Soner Arıca,17,words,False
tr.wikipedia.org,Türkiye'nin illeri,314,words,True
tr.wikipedia.org,Ziya Keskiner,64,words,False
tr.wikipedia.org,İlhan Mansız,44,words,False
tr.wikipedia.org,2024 Türkiye yerel seçimleri,326,words,True
tr.wikipedia.org,2026-27 UEFA Şampiyonlar Ligi,17,words,False
tr.wikipedia.org,Basketbol Süper Ligi,151,words,False
tr.wikipedia.org,Bold Pilot,200,words,False
tr.wikipedia.org,FIFA Dünya Kupası istatistikleri ve rekorları listesi,11,words,False
tr.wikipedia.org,Helin Kandemir,23,words,False
tr.wikipedia.org,Koç ailesi,66,words,False
tr.wikipedia.org,Kuzey Makedonya,326,words,True
vi.wikipedia.org,Bài học đáng đời,148,words,False
vi.wikipedia.org,Bảng xếp hạng bóng đá nam FIFA,251,words,False
vi.wikipedia.org,Cabo Verde,508,words,True
vi.wikipedia.org,Cristiano Ronaldo,1114,words,True
vi.wikipedia.org,Curaçao,592,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới,335,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2026,538,words,True
vi.wikipedia.org,Hùng Cao,163,words,False
vi.wikipedia.org,La Văn Cầu,102,words,False
vi.wikipedia.org,Lionel Messi,1321,words,True
vi.wikipedia.org,Nguyễn Thành Nam (doanh nhân),46,words,False
vi.wikipedia.org,Steve Jobs,541,words,True
vi.wikipedia.org,Việt Nam,665,words,True
vi.wikipedia.org,XNXX,134,words,False
vi.wikipedia.org,Đài Truyền hình Kỹ thuật số VTC,128,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Cabo Verde,328,words,True
vi.wikipedia.org,Cortis,172,words,False
vi.wikipedia.org,Da Lab,80,words,False
vi.wikipedia.org,Elon Musk,579,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2022,459,words,True
vi.wikipedia.org,Haiti,261,words,False
vi.wikipedia.org,Khiêu dâm trẻ em,260,words,False
vi.wikipedia.org,Kylian Mbappé,604,words,True
vi.wikipedia.org,Loạn luân,729,words,True
vi.wikipedia.org,Lê Minh Hưng,221,words,False
vi.wikipedia.org,Phanxicô Xaviê Trương Bửu Diệp,363,words,True
vi.wikipedia.org,SBOBET,163,words,False
vi.wikipedia.org,Shakira,789,words,True
vi.wikipedia.org,Thỏ ơi!!,262,words,False
vi.wikipedia.org,Tô Lâm,689,words,True
vi.wikipedia.org,Tết Đoan ngọ,245,words,False
vi.wikipedia.org,VTV6,172,words,False
vi.wikipedia.org,XHamster,180,words,False
vi.wikipedia.org,XXX,4,words,False
vi.wikipedia.org,Đài Truyền hình Việt Nam,218,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Cộng hòa Dân chủ Congo,277,words,False
vi.wikipedia.org,Anh trai vượt ngàn chông gai (mùa 2),27,words,False
vi.wikipedia.org,Bờ Biển Ngà,490,words,True
vi.wikipedia.org,Danh sách trận chung kết Giải vô địch bóng đá thế giới,528,words,True
vi.wikipedia.org,Erling Haaland,461,words,True
vi.wikipedia.org,Hoa Kỳ,651,words,True
vi.wikipedia.org,Hồ Chí Minh,403,words,True
vi.wikipedia.org,Mark Zuckerberg,307,words,True
vi.wikipedia.org,Maroc,243,words,False
vi.wikipedia.org,Ngày của Cha,234,words,False
vi.wikipedia.org,Nông Thị Xuân,245,words,False
vi.wikipedia.org,Phim khiêu dâm,581,words,True
vi.wikipedia.org,"Quân khu 1, Quân đội nhân dân Việt Nam",75,words,False
vi.wikipedia.org,T,188,words,False
vi.wikipedia.org,Thành phố Hồ Chí Minh,190,words,False
vi.wikipedia.org,Trung Quốc,847,words,True
vi.wikipedia.org,Tunisia,320,words,True
vi.wikipedia.org,Vụ giết người và phân xác ở Lạng Sơn 2025,224,words,False
vi.wikipedia.org,YouTube,527,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Bồ Đào Nha,691,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Curaçao,223,words,False
vi.wikipedia.org,Bộ Công an (Việt Nam),158,words,False
vi.wikipedia.org,Danh sách phim cấp III Hồng Kông,112,words,False
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2006,316,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2014,423,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2018,490,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2030,297,words,False
vi.wikipedia.org,Lamine Yamal,318,words,True
vi.wikipedia.org,Minecraft,430,words,True
vi.wikipedia.org,Neymar,747,words,True
vi.wikipedia.org,Q,242,words,False
vi.wikipedia.org,Trương Mạnh Dũng,57,words,False
vi.wikipedia.org,Vụ đánh ghen vũ nữ Cẩm Nhung,94,words,False
vi.wikipedia.org,XVideos,83,words,False
vi.wikipedia.org,Đạp gió 2026,74,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Algérie,398,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Haiti,334,words,True
vi.wikipedia.org,Biến đổi khí hậu,825,words,True
vi.wikipedia.org,Bosna và Hercegovina,399,words,True
vi.wikipedia.org,Bài Tiến lên,40,words,False
vi.wikipedia.org,Cộng hòa Dân chủ Congo,1071,words,True
vi.wikipedia.org,Danh sách phim điện ảnh Thám tử lừng danh Conan,279,words,False
vi.wikipedia.org,Dương vật người,390,words,True
vi.wikipedia.org,Fukada Eimi,42,words,False
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2010,220,words,False
vi.wikipedia.org,Hà An Huy,52,words,False
vi.wikipedia.org,Hà Nội,375,words,True
vi.wikipedia.org,Luca Zidane,48,words,False
vi.wikipedia.org,Mai Hoàng,104,words,False
vi.wikipedia.org,Phan Văn Giang,433,words,True
vi.wikipedia.org,Sự kiện Thiên An Môn,902,words,True
vi.wikipedia.org,Trận chung kết Giải vô địch bóng đá thế giới 2026,590,words,True
vi.wikipedia.org,Tập đoàn Giải trí và Trò chơi Philippines,84,words,False
vi.wikipedia.org,Vòng loại Giải vô địch bóng đá thế giới 2026,146,words,False
vi.wikipedia.org,XXX (phim 2002),136,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Argentina,584,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Nhật Bản,427,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Tây Ban Nha,331,words,True
vi.wikipedia.org,Bộ Quốc phòng (Việt Nam),141,words,False
vi.wikipedia.org,Carlo Ancelotti,376,words,True
vi.wikipedia.org,Càn Long,428,words,True
vi.wikipedia.org,Danh sách phim VTV phát sóng năm 2026,21,words,False
vi.wikipedia.org,Gianni Infantino,151,words,False
vi.wikipedia.org,Hiếp dâm,416,words,True
vi.wikipedia.org,Michael Jackson,718,words,True
vi.wikipedia.org,Michael Olise,240,words,False
vi.wikipedia.org,Nhật Bản,617,words,True
vi.wikipedia.org,Phạm Gia Túc,172,words,False
vi.wikipedia.org,"Tiếng yêu này, anh dịch được không?",108,words,False
vi.wikipedia.org,Việt Nam Cộng hòa,790,words,True
vi.wikipedia.org,Ám ảnh (phim),387,words,True
vi.wikipedia.org,Đào Thị Bích Thủy,42,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Brasil,571,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Maroc,366,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Pháp,414,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Việt Nam,149,words,False
vi.wikipedia.org,Zinedine Zidane,809,words,True
vi.wikipedia.org,Algérie,90,words,False
vi.wikipedia.org,ChatGPT,248,words,False
vi.wikipedia.org,James Rodríguez,360,words,True
vi.wikipedia.org,Khang Hi,457,words,True
vi.wikipedia.org,Kèo châu Á,230,words,False
vi.wikipedia.org,Lê Duẩn,806,words,True
vi.wikipedia.org,Lịch sử Việt Nam,331,words,True
vi.wikipedia.org,New Zealand,671,words,True
vi.wikipedia.org,Phạm Nhật Vượng,31,words,False
vi.wikipedia.org,Ronaldo (cầu thủ bóng đá Brasil),696,words,True
vi.wikipedia.org,Suzuki Zaion,62,words,False
vi.wikipedia.org,Sân bay quốc tế Gia Bình,118,words,False
vi.wikipedia.org,Sơn Tùng M-TP,685,words,True
vi.wikipedia.org,Sự kiện Tết Mậu Thân,539,words,True
vi.wikipedia.org,TikTok,463,words,True
vi.wikipedia.org,Ung Chính,399,words,True
vi.wikipedia.org,VTV3,166,words,False
vi.wikipedia.org,Võ Nguyên Giáp,500,words,True
vi.wikipedia.org,Xôi Lạc TV,272,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Đức,507,words,True
vi.wikipedia.org,Bùi Quang Huy (chính khách),68,words,False
vi.wikipedia.org,Gia Long,350,words,True
vi.wikipedia.org,Giải vô địch bóng đá thế giới 2002,326,words,True
vi.wikipedia.org,Hàn Quốc,351,words,True
vi.wikipedia.org,Hồ Tùng Mậu,74,words,False
vi.wikipedia.org,Khvicha Kvaratskhelia,109,words,False
vi.wikipedia.org,Liếm âm hộ,297,words,False
vi.wikipedia.org,México,438,words,True
vi.wikipedia.org,Nguyễn Duy Ngọc,164,words,False
vi.wikipedia.org,Nguyễn Văn Thiệu,847,words,True
vi.wikipedia.org,Ngô Đình Diệm,311,words,True
vi.wikipedia.org,Oliver Tree,214,words,False
vi.wikipedia.org,Quan hệ tình dục,867,words,True
vi.wikipedia.org,Real Madrid CF,616,words,True
vi.wikipedia.org,Trần Xuân Mạnh,44,words,False
vi.wikipedia.org,Đường Thái Tông,506,words,True
vi.wikipedia.org,Đồng Nai,74,words,False
vi.wikipedia.org,Đồng hồ báo thức,378,words,True
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Bosna và Hercegovina,76,words,False
vi.wikipedia.org,Đội tuyển bóng đá quốc gia Tunisia,104,words,False
vi.wikipedia.org,Baccarat (trò chơi bài),161,words,False
vi.wikipedia.org,Bồ Đào Nha,682,words,True
vi.wikipedia.org,Chiến tranh Việt Nam,632,words,True
vi.wikipedia.org,Các trận đấu trong Đường lên đỉnh Olympia năm thứ 26,34,words,False
vi.wikipedia.org,Danh sách cầu thủ ghi bàn tại Giải vô địch bóng đá thế giới,91,words,False
vi.wikipedia.org,Hentai,58,words,False
vi.wikipedia.org,L,216,words,False
vi.wikipedia.org,Mikami Yua,153,words,False
vi.wikipedia.org,Minh Thái Tổ,409,words,True
